t_rel_s,seq,x0,x1,x2,x3,x4,x5,duty_u,duty_v,duty_w
1164.265743,10127,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1164.365053,10128,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1164.466357,10129,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1164.565255,10130,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1164.665822,10131,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1164.765859,10132,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1164.865794,10133,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1164.965763,10134,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1165.065668,10135,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1165.165929,10136,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1165.266151,10137,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1165.365784,10138,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1165.465996,10139,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1165.565931,10140,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1165.665902,10141,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1165.766111,10142,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1165.865506,10143,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1165.965772,10144,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1166.065657,10145,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1166.165667,10146,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1166.265663,10147,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1166.364868,10148,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1166.465142,10149,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1166.564587,10150,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1166.665215,10151,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1166.765346,10152,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1166.864970,10153,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1166.965187,10154,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1167.065073,10155,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1167.165208,10156,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1167.266352,10157,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1167.365215,10158,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1167.465206,10159,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1167.565227,10160,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1167.665286,10161,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1167.765914,10162,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1167.865106,10163,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1167.965047,10164,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1168.065081,10165,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1168.165260,10166,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1168.265135,10167,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1168.365552,10168,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1168.465279,10169,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1168.565944,10170,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1168.665730,10171,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1168.765218,10172,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1168.864943,10173,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1168.964936,10174,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1169.066000,10175,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1169.165572,10176,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1169.265307,10177,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1169.365539,10178,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1169.465693,10179,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1169.565698,10180,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1169.665580,10181,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1169.765663,10182,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1169.866046,10183,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1169.965550,10184,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1170.065842,10185,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1170.165708,10186,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1170.265877,10187,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1170.365569,10188,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1170.465807,10189,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1170.565832,10190,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1170.665780,10191,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1170.765814,10192,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1170.866001,10193,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1170.966455,10194,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1171.065815,10195,3.362000,-0.566000,0.000000,0.000000,0.000000,0.000000,0,0,0
1171.166282,10196,3.362000,-0.566000,0.000000,124.000000,0.000000,0.000000,0,0,0
1171.265700,10197,3.362000,-0.566000,0.000000,162.000000,0.000000,0.000000,0,0,0
1171.365696,10198,3.362000,-0.566000,0.000000,197.000000,0.000000,0.000000,0,0,0
