t_rel_s,seq,x0,x1,x2,x3,x4,x5,duty_u,duty_v,duty_w
14.710528,26277,12.164000,45.714000,2.782000,15.619000,16.933000,3.964000,700,700,700
14.811066,26278,12.184000,45.635000,2.782000,15.701000,17.048000,3.932000,700,700,700
14.910994,26279,12.164000,45.740000,2.782000,15.603000,16.900000,4.014000,700,700,700
15.011054,26280,12.223000,45.766000,2.782000,15.685000,16.998000,4.046000,700,700,700
15.111255,26281,12.184000,45.766000,2.782000,15.701000,17.015000,3.997000,700,700,700
15.211079,26282,12.184000,45.793000,2.782000,15.636000,17.015000,4.014000,700,700,700
15.311081,26283,12.184000,45.714000,2.782000,15.603000,16.900000,3.997000,700,700,700
15.411215,26284,12.203000,45.845000,2.782000,15.587000,16.982000,4.014000,700,700,700
15.511931,26285,12.203000,45.793000,2.782000,15.734000,17.130000,3.964000,700,700,700
15.612005,26286,12.223000,45.766000,2.782000,15.603000,16.982000,3.997000,700,700,700
15.711792,26287,12.223000,45.714000,2.782000,15.603000,17.031000,3.997000,700,700,700
15.811596,26288,12.184000,45.740000,2.782000,15.554000,17.064000,4.046000,700,700,700
15.912060,26289,12.164000,45.740000,2.782000,15.554000,17.031000,4.014000,700,700,700
16.012015,26290,12.302000,45.740000,2.782000,15.537000,16.965000,4.014000,700,700,700
16.111560,26291,12.223000,45.688000,2.782000,15.521000,17.015000,4.014000,700,700,700
16.211690,26292,12.282000,45.661000,2.782000,15.570000,17.080000,3.997000,700,700,700
16.311666,26293,12.184000,45.688000,2.782000,15.488000,16.900000,3.997000,700,700,700
16.411706,26294,12.262000,45.661000,2.782000,15.488000,16.851000,4.046000,700,700,700
16.511817,26295,12.223000,45.583000,2.782000,15.439000,16.834000,4.014000,700,700,700
16.611870,26296,12.223000,45.688000,2.782000,15.406000,16.867000,4.030000,700,700,700
16.711241,26297,12.243000,45.714000,2.782000,15.422000,16.851000,3.997000,700,700,700
16.811973,26298,12.243000,45.714000,2.782000,15.455000,16.883000,4.030000,700,700,700
16.912043,26299,12.262000,45.766000,2.782000,15.488000,16.883000,4.030000,700,700,700
17.012161,26300,12.262000,45.688000,2.782000,15.504000,16.933000,3.866000,700,700,700
17.112149,26301,12.243000,45.661000,2.782000,15.406000,16.801000,4.063000,700,700,700
17.211447,26302,12.243000,45.661000,2.782000,15.390000,16.785000,4.030000,700,700,700
17.312227,26303,12.262000,45.766000,2.782000,15.472000,16.736000,3.948000,700,700,700
17.412193,26304,12.243000,45.740000,2.782000,15.521000,17.048000,4.014000,700,700,700
