t_rel_s,seq,x0,x1,x2,x3,x4,x5,duty_u,duty_v,duty_w
1214.053433,572,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1214.153030,573,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1214.253354,574,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1214.353782,575,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1214.453524,576,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1214.553770,577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1214.653744,578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1214.753701,579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1214.853615,580,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1214.953525,581,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1215.053527,582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1215.153707,583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1215.253692,584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1215.353609,585,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1215.453632,586,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1215.554154,587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1215.654436,588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1215.753680,589,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1215.853863,590,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1215.953825,591,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1216.053634,592,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1216.153721,593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1216.253615,594,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1216.353599,595,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1216.453695,596,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1216.553662,597,5.571000,0.000000,0.000000,0.000000,0.000000,0.000000,200,200,200
1216.653530,598,6.527000,8.587000,0.000000,0.000000,0.000000,0.000000,200,200,200
1216.753830,599,7.731000,10.207000,0.000000,0.000000,0.000000,0.000000,200,200,200
1216.854107,600,8.934000,11.642000,0.000000,0.000000,0.000000,0.000000,200,200,200
1216.953803,601,9.181000,12.013000,0.000000,0.000000,0.000000,0.000000,200,200,200
1217.053972,602,9.613000,12.522000,0.000000,0.000000,0.000000,0.000000,200,200,200
1217.153866,603,10.354000,13.587000,0.000000,0.000000,0.000000,0.000000,200,200,200
1217.253975,604,11.403000,15.207000,2.947000,0.000000,0.000000,0.000000,200,200,200
1217.353949,605,13.255000,17.290000,3.521000,0.000000,0.000000,0.000000,200,200,200
1217.454018,606,14.150000,18.447000,3.767000,2.815000,0.000000,0.000000,200,200,200
1217.554128,607,15.600000,20.392000,4.293000,3.078000,0.000000,0.000000,200,200,200
1217.653973,608,15.631000,20.438000,4.276000,3.078000,0.000000,0.000000,200,200,200
1217.753761,609,15.971000,20.855000,4.408000,3.094000,0.000000,0.000000,200,200,200
