t_rel_s,seq,x0,x1,x2,x3,x4,x5,duty_u,duty_v,duty_w
4.216262,13661,44.888000,45.343000,2.963000,3.341000,3.341000,0.000000,0,0,0
4.315888,13662,44.918000,45.343000,2.979000,3.324000,3.341000,0.000000,0,0,0
4.415923,13663,44.949000,45.158000,2.947000,3.357000,3.275000,0.000000,0,0,0
4.516276,13664,44.795000,45.343000,3.012000,3.308000,3.308000,0.000000,0,0,0
4.615902,13665,45.042000,45.435000,2.914000,3.357000,3.308000,0.000000,0,0,0
4.716443,13666,45.073000,45.297000,2.930000,3.324000,3.324000,0.000000,0,0,0
4.816426,13667,45.042000,45.435000,2.897000,3.324000,3.291000,0.000000,0,0,0
4.916405,13668,45.134000,45.389000,2.848000,3.308000,3.259000,0.000000,0,0,0
5.016550,13669,45.104000,45.435000,2.881000,3.275000,3.291000,0.000000,0,0,0
5.115695,13670,45.196000,45.389000,2.881000,3.324000,3.259000,0.000000,0,0,0
5.215608,13671,45.196000,45.528000,2.848000,3.291000,3.242000,0.000000,0,0,0
5.316366,13672,45.227000,45.482000,2.848000,3.275000,3.242000,0.000000,0,0,0
5.416566,13673,45.227000,45.482000,2.848000,3.275000,3.242000,0.000000,0,0,0
5.515903,13674,45.227000,45.528000,2.832000,3.144000,3.226000,0.000000,0,0,0
5.615454,13675,45.227000,45.621000,2.848000,3.259000,3.209000,0.000000,0,0,0
5.715317,13676,45.412000,45.574000,2.815000,3.226000,3.226000,0.000000,0,0,0
5.815728,13677,45.350000,45.621000,2.799000,3.226000,3.193000,0.000000,0,0,0
5.915959,13678,45.381000,45.667000,2.848000,3.242000,3.176000,0.000000,0,0,0
6.015971,13679,45.443000,45.574000,2.815000,3.193000,3.193000,0.000000,0,0,0
6.115365,13680,45.597000,45.713000,2.799000,3.226000,3.160000,0.000000,0,0,0
6.215975,13681,45.597000,45.713000,2.815000,3.176000,3.160000,0.000000,0,0,0
6.315859,13682,45.597000,45.806000,2.832000,3.226000,3.176000,0.000000,0,0,0
6.415839,13683,45.659000,45.898000,2.799000,3.209000,3.144000,0.000000,0,0,0
6.515839,13684,45.690000,45.945000,2.881000,3.226000,3.144000,0.000000,0,0,0
6.615345,13685,45.752000,45.945000,2.832000,3.275000,3.160000,0.000000,0,0,0
6.715856,13686,45.844000,46.083000,2.897000,3.176000,3.242000,0.000000,0,0,0
6.815880,13687,45.906000,46.083000,2.848000,3.259000,3.176000,0.000000,0,0,0
6.915630,13688,46.029000,46.083000,2.881000,3.275000,3.193000,0.000000,0,0,0
7.015979,13689,46.060000,46.176000,2.881000,3.259000,3.209000,0.000000,0,0,0
7.115415,13690,46.029000,46.222000,2.865000,3.242000,3.193000,0.000000,0,0,0
7.216058,13691,46.091000,46.269000,2.848000,3.291000,3.209000,0.000000,0,0,0
7.315857,13692,46.184000,46.315000,2.865000,3.308000,3.226000,0.000000,0,0,0
7.415920,13693,46.215000,46.361000,2.865000,3.308000,3.226000,0.000000,0,0,0
7.515739,13694,46.215000,46.454000,2.865000,3.275000,3.209000,0.000000,0,0,0
7.615731,13695,46.215000,46.408000,2.799000,3.275000,3.209000,0.000000,0,0,0
7.716599,13696,46.245000,46.408000,2.865000,3.275000,3.193000,0.000000,0,0,0
7.816667,13697,46.307000,46.593000,2.848000,3.275000,3.209000,0.000000,0,0,0
7.915842,13698,46.307000,46.685000,2.815000,3.275000,3.226000,0.000000,0,0,0
8.015282,13699,46.369000,46.685000,2.848000,3.308000,3.242000,0.000000,0,0,0
8.114810,13700,46.400000,46.685000,2.881000,3.275000,3.209000,0.000000,0,0,0
8.215260,13701,46.431000,46.824000,2.881000,3.291000,3.209000,0.000000,0,0,0
8.314599,13702,46.461000,46.870000,2.897000,3.324000,3.226000,0.000000,0,0,0
