t_rel_s,seq,x0,x1,x2,x3,x4,x5,duty_u,duty_v,duty_w
9.491715,32008,4.974000,5.161000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.592100,32009,4.994000,5.240000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.692182,32010,5.013000,5.187000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.792548,32011,4.994000,5.187000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.892195,32012,4.954000,5.082000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.992492,32013,5.013000,5.135000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.093086,32014,4.954000,5.187000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.193055,32015,4.954000,5.214000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.293103,32016,4.954000,5.109000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.392879,32017,4.974000,5.187000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.493247,32018,4.954000,5.161000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.592902,32019,4.974000,5.161000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.693468,32020,4.974000,5.292000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.793662,32021,4.875000,5.082000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.893044,32022,4.856000,5.135000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.993153,32023,4.954000,5.161000,2.782000,2.782000,2.782000,2.782000,0,0,0
11.093069,32024,4.954000,5.161000,2.782000,2.782000,2.782000,2.782000,0,0,0
11.193387,32025,4.915000,5.161000,2.782000,2.782000,2.782000,2.782000,0,0,0
11.293930,32026,4.935000,5.056000,2.782000,2.782000,2.782000,2.782000,0,0,0
11.394033,32027,4.935000,5.161000,2.782000,2.782000,2.782000,2.782000,0,0,0
11.493829,32028,4.954000,5.135000,2.782000,2.782000,2.782000,2.782000,0,0,0
11.594024,32029,4.935000,5.161000,2.782000,2.782000,2.782000,2.782000,0,0,0
11.693756,32030,4.954000,5.135000,2.782000,2.782000,2.782000,2.782000,0,0,0
