t_rel_s,seq,x0,x1,x2,x3,x4,x5,duty_u,duty_v,duty_w
6.444136,22401,4.856000,5.004000,2.782000,2.782000,2.782000,2.782000,0,0,0
6.544765,22402,4.797000,4.898000,2.782000,2.782000,2.782000,2.782000,0,0,0
6.644493,22403,4.836000,5.030000,2.782000,2.782000,2.782000,2.782000,0,0,0
6.744179,22404,4.797000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
6.844584,22405,4.856000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
6.944583,22406,4.816000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
7.044779,22407,4.836000,4.951000,2.782000,2.782000,2.782000,2.782000,0,0,0
7.144685,22408,4.856000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
7.244962,22409,4.816000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
7.344719,22410,4.856000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
7.444651,22411,4.836000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
7.544832,22412,4.836000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
7.645059,22413,4.738000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
7.745086,22414,4.895000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
7.845301,22415,4.797000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
7.945275,22416,4.757000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
8.045234,22417,4.777000,4.898000,2.782000,2.782000,2.782000,2.782000,0,0,0
8.145322,22418,4.856000,4.898000,2.782000,2.782000,2.782000,2.782000,0,0,0
8.245391,22419,4.856000,4.898000,2.782000,2.782000,2.782000,2.782000,0,0,0
8.345870,22420,4.797000,4.951000,2.782000,2.782000,2.782000,2.782000,0,0,0
8.444824,22421,4.836000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
8.545078,22422,4.816000,4.898000,2.782000,2.782000,2.782000,2.782000,0,0,0
8.645045,22423,4.856000,4.898000,2.782000,2.782000,2.782000,2.782000,0,0,0
8.745559,22424,4.816000,4.898000,2.782000,2.782000,2.782000,2.782000,0,0,0
8.844979,22425,4.797000,4.898000,2.782000,2.782000,2.782000,2.782000,0,0,0
8.945304,22426,4.836000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.045287,22427,4.777000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.145593,22428,4.875000,4.925000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.245351,22429,4.836000,4.898000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.344965,22430,4.856000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.444960,22431,4.856000,4.688000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.546246,22432,4.836000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.645978,22433,4.836000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.746215,22434,4.856000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.845730,22435,4.856000,5.030000,2.782000,2.782000,2.782000,2.782000,0,0,0
9.945873,22436,4.836000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.045803,22437,4.895000,4.898000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.145866,22438,4.875000,4.898000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.246498,22439,4.836000,5.004000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.345987,22440,4.895000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
10.446008,22441,4.875000,4.872000,2.782000,2.782000,2.782000,2.782000,0,0,0
