Duty,L1,L2,L3,Vin,Vdc
0,0.0,0.0,0.0,27.194883,
0,0.0,0.0,0.0,27.175568,
0,0.0,0.0,0.0,27.194883,
0,0.0,0.0,0.0,27.194883,
0,0.0,0.0,0.0,27.194883,
0,0.0,0.0,0.0,27.194883,
0,0.0,0.0,0.0,27.175568,
0,0.0,0.0,0.0,27.175568,
0,0.0,0.0,0.0,27.175568,
0,0.0,0.0,0.0,27.175568,
0,0.0,0.0,0.0,27.156252,
0,0.0,0.0,0.0,27.156252,
0,0.0,0.0,0.0,27.175568,
0,0.0,0.0,0.0,27.156252,
0,0.0,0.0,0.0,27.156252,
0,0.0,0.0,0.0,27.156252,
0,0.0,0.0,0.0,27.156252,
0,0.0,0.0,0.0,27.136936,
0,0.0,0.0,0.0,27.156252,
0,0.0,0.0,0.0,27.136936,
0,0.0,0.0,0.0,27.156252,
0,0.0,0.0,0.0,27.156252,
0,0.0,0.0,0.0,27.136936,
0,0.0,0.0,0.0,27.156252,
0,0.0,0.0,0.0,27.156252,
0,0.0,0.0,0.0,27.156252,
0,0.0,0.0,0.0,27.156252,
0,0.0,0.0,0.0,27.156252,
0,0.0,0.0,0.0,27.136936,
0,0.0,0.0,0.0,27.136936,
